ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.1781725045651813,0.47740843537123273,0.42900386091669607,0.7681889324387736,0.21764299750385044,0.22538804765825282,0.2877917338889901,-0.9181255823160805,-0.1844593742199523,1
0.1818678420735383,0.4840469408892506,0.4086934362073826,0.485084803867132,0.28122041797131,0.20190417292210938,0.09791461593980706,-0.9484644412138628,0.21582527513938876,1
0.1220125099723762,0.36884967430084736,0.3078046596246853,0.8386722447613004,0.23181822670313718,0.7450518837412712,1.1432077082461285,0.18323941614742756,1.9182023942450321,1
0.1476360782991307,0.33447562253730606,0.35367435776229755,0.8410157650064529,0.2694025832638112,0.4561999152162709,1.3768125928700687,-0.8225262080965181,2.2486629551934785,1
0.19375779449780722,0.41409837490852974,0.3945708718269917,0.7462808842596009,0.2935802778125391,0.370882518516888,0.42541043039850135,-1.0911161793547577,0.8375016861259406,1
0.14507936507936509,0.5171784006576129,0.501804035983467,0.7229979178087821,0.16718492774830804,0.1350204092393114,-0.03481127037115863,-1.2891001270520566,-0.7442659791398705,0
0.14765830756899118,0.5160158503484996,0.5082792216657838,0.6836910736129999,0.17193333333333333,0.06346322575813151,-0.11157521849917496,-1.2685389129324978,-0.6460583439366943,0
0.13105292792792791,0.5152480622405434,0.4972699606158253,0.6409603843336054,0.16285714285714287,0.18384304860608539,-0.0003823743003050254,-1.1924075171470285,-0.4913639142845949,0
0.1154644525168656,0.5232262862910724,0.4712067233031881,0.7407444476329252,0.15774548032612548,0.1578574872229901,0.07824875273196191,-1.1665546482200844,-0.49322910920765395,0
0.1429736211031175,0.5112534943531254,0.5027596842351681,0.5897730446968272,0.1831531088719587,0.16463450495325044,-0.07397350429731579,-1.1212758975802417,-0.5087985429902679,0
