ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.06475211735283609,0.47850727278242666,0.3597242747793022,0.6691216293794395,0.10593214511648376,0.722603089069795,-0.30673771148960427,-0.37357079326416676,-0.6015652137146281,1
0.046101147835251884,0.45765124731517615,0.3926930719993519,0.2583688669309606,0.08197292556727173,0.5441479899680348,-0.5331264965352599,-0.6872280116447604,0.05650412936582949,1
0.05758267195767196,0.4837370068339746,0.3628351013063584,0.6822789492908352,0.10385652256894742,0.7353448635378432,-0.34516275895416826,-0.7496576274450457,-0.24490997208313292,1
0.0583199803425518,0.5077259433293977,0.4095442570312019,0.6091837196350067,0.10014678964508998,0.5735231379578882,-0.4743468983316902,-0.4858354154022124,-0.37551894118270734,1
0.057603969261528463,0.4537546406171966,0.4091993984343081,0.5427312545590621,0.09954691184653294,0.4702585351779907,-0.14584931387563393,-0.7933232742527387,0.080420918908791,1
0.13761562178828365,0.547556159702559,0.47951691027419185,0.8441045286939648,0.17899633719220384,0.022546130646512737,-0.18211581916522881,-0.9156707129453219,-1.0586922300324473,0
0.08935009256552665,0.5384492080133887,0.4547794730066112,0.8315265021771532,0.13463797298431077,0.22093606994992834,-0.14113569948540147,-0.884802521012495,-1.0707666796175062,0
0.09247203202753769,0.48267735629889347,0.46633086108187005,0.8579796724609252,0.1427704927502744,0.13311754761364372,-0.006757892989469657,-1.0641338453264657,-0.95888598063034,0
0.1415598609041232,0.5283120553014056,0.49591564153607953,0.8791380728971313,0.18843071388896235,0.15925431124269487,-0.10047914250263454,-0.8690866652879521,-1.1806745081277101,0
0.10993972040528409,0.543165509713315,0.47814826837631114,0.9273105090829331,0.19678152475838478,0.27341349221373873,-0.07956359436268293,-0.6844292340369056,-1.143431373132534,0
