ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.238558352402746,0.48524658534042336,0.3881799823299255,0.8921990008637093,0.3993487837579008,0.644664270122189,0.14420407579189232,0.33454047720103475,-0.8048826243694127,1
0.25891891891891894,0.46338872651356994,0.4750775828020087,0.8728025713003986,0.36260408781226344,0.06645630974702141,0.16965202121800552,-0.3665390660752079,-0.7202003043341492,1
0.2390031152647975,0.4839542747994893,0.4380326729231839,0.8387515329086472,0.3470237018273928,0.3576604504878091,0.1406448606414859,0.06987176087352154,-0.791744324500967,1
0.3004673601688527,0.47621726547968396,0.4278631928166493,0.8820968905628639,0.4399558498896247,0.05636165390962273,0.06978837824896424,-0.04460786595456456,-0.8992134268260008,1
0.2719820325659742,0.48819820742946346,0.5269326049672871,0.9266009829142432,0.3849332485696122,-0.2985682588502668,0.0033278795313509578,-0.3779607138560803,-0.8089228559186594,1
0.1409009009009009,0.49976728646805374,0.3806322250639386,0.8056950175801543,0.2528126212336739,0.5960593610718682,-0.15025042303505795,0.822734450004476,-0.9176513539902511,0
0.15276815276815278,0.5475606655042139,0.38912151916184173,0.6489290397572549,0.23574144486692014,0.47877202973439376,-0.22609210590104115,-0.16377686757329935,-0.9361582850319223,0
0.1903651115618661,0.511913728804218,0.41763138926321725,0.7464324876095797,0.2763952289795317,0.5547729917560534,-0.17423511678728001,-0.2345522497224839,-0.8172874096171583,0
0.16483333333333333,0.5313447927199192,0.39618090663970346,0.8027309219636437,0.2494639929373187,0.3662618896894282,-0.2735465728362173,0.09072371611721008,-1.0070150752285614,0
0.1722562883243649,0.48298178531123576,0.42794745523512356,0.32978106648929645,0.23677646856454804,0.43152306339935775,-0.03145683417053855,-0.4476081554358009,-0.73659919471188,0
