ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.1459733893557423,0.5295334612616934,0.30654927358326395,0.8871876117917822,0.24037130996309963,1.008218985701485,-0.22104054948232163,0.4070444387213463,-0.8304332074132947,1
0.40523338048090524,0.5476155849192499,0.46336518468600785,0.8751285935809155,0.5598436736687836,0.10004651747665484,-0.4741529706097547,-1.2828411398891266,-0.35284866329771214,1
0.254929985914326,0.5001710358553347,0.30739612911951125,0.8580944689100275,0.4217470271752167,0.9943611436011403,-0.01530391714970122,0.27789033706506583,-0.5523667581182683,1
0.20702914286504653,0.5055746675818734,0.2967331214856908,0.8725765146185537,0.348847507399725,0.946014566549633,-0.17308895329072654,0.39128333793884806,-0.2354958052452063,1
0.20514794685990337,0.4696027884072902,0.3598577707246164,0.8492915199811724,0.349448401779515,0.5404778950384058,0.12771853342746156,-0.00311334262923868,-0.4860555784376239,1
0.14107863617051408,0.486005907898703,0.37243904425387525,0.9089320923139758,0.23280628081066276,0.2967975315313734,-0.174121757668998,-0.8380027507163699,-0.6731809805877331,0
0.14725333333333335,0.5024875788222402,0.3890267440190823,0.8903683108267897,0.20797770322341394,0.251371460369947,-0.12347220867426653,-0.7905651279281454,-0.5877089008076202,0
0.22531270572745227,0.49475851333959436,0.36739091696317067,0.8774721749205308,0.326285788057241,0.3045349949224116,-0.12316638913062831,-0.839805428919215,-0.7630850602044652,0
0.17934701492537314,0.46302657281227966,0.4292592871489841,0.8825428422424443,0.24354178102436347,0.0469102455357493,0.12726814484127935,-1.0245574247115712,-0.630432184560124,0
0.19299380284340126,0.501757274608791,0.4028084143767306,0.8784677167490682,0.27496083835244645,0.20981336465996536,-0.09341405099264911,-0.9129131332294378,-0.7637842682995926,0
