ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.4670608108108108,0.4839982670283303,0.5439576104133066,0.4527114659713681,0.5979455757794198,-0.0829825277219926,0.026648975001330115,-1.2659640368683478,-0.7631244714565839,1
0.4699055330634278,0.464923365277064,0.5220364070163036,0.30377660076599444,0.5735463679789161,0.034045598146230344,-0.04600877013581382,-1.430057407587837,-0.8652676886986885,1
0.735934664246824,0.48554062672732684,0.5356301512103316,0.6282836920328764,0.735934664246824,-0.2536145323295923,0.10930930352588195,-1.3602875433162875,-0.9832224643745469,1
0.47558893820416526,0.5202568713439901,0.5919375201128797,0.7950686346343908,0.5644246353322528,-0.2933757574644483,-0.12825271137868588,-1.351123858692291,-0.8344089194062501,1
0.5461538461538461,0.4770527929481652,0.5691146881287726,0.6740809602053618,0.6749660479855139,-0.2385936618424261,0.0057666175133503405,-1.1728217980744127,-0.9017144566984245,1
0.17097194220430106,0.43773403045516324,0.5202281148917004,0.7101683120391472,0.2473115013062762,-0.1670372045085915,0.3305699157315518,-1.3852012868994286,-0.055579059753930515,0
0.20657726692209452,0.42062785028717536,0.5348351069184625,0.7133214575491118,0.28118209474141675,-0.1973723284366668,0.4074715468793085,-1.3549718275357971,0.08035752211883507,0
0.17027948943661972,0.4131068587074412,0.532985550170526,0.6997761204776988,0.23914387266264875,-0.34451939493585787,0.6014887799603463,-1.2297124176732401,0.16451259367842308,0
0.18033754278295763,0.3923992318068543,0.5368826942125371,0.6469940660138216,0.24139783247495972,-0.3126823937919949,0.5333935344013223,-1.2763823220980945,0.0715799814898821,0
0.2265263157894737,0.464656296876019,0.5412845931433292,0.6867736580805388,0.3183902944222518,-0.2660038764974576,0.27469853907050307,-1.2426227859471597,-0.25027993602297816,0
