ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.6783765445666613,0.6208404673124194,0.5889650694727669,0.9586534338530246,0.7941423249465805,-0.40370007830392696,-0.4683536260108706,-0.9567937606922303,-0.7482697761929593,1
0.09964938642624593,0.4122776732728982,0.48969846515141136,0.9444830711538921,0.13665712650257583,0.019078736299456316,0.5942458813633552,-0.763288591754304,-0.3863319392609794,1
0.8768324599526646,0.5534784748744593,0.527827582055742,0.8590159773884187,0.9746107792366999,-0.11458800408099205,-0.10749096625428903,-1.097394684816745,-1.0947362050396696,1
0.8636200980392157,0.5600561395870398,0.5202462778044238,0.9092786458123803,0.973160256852862,-0.09091610209065157,-0.11764701445466527,-1.0805627159205902,-1.0739199498595244,1
0.10661980082015231,0.484149959013504,0.5237386009183096,0.9492232583238902,0.1353961769304484,0.00498730027136876,-0.10308431077423463,-0.819199028546882,-0.780368825750045,1
0.10660757453666397,0.4798403379616687,0.5256547063269752,0.9110510026935804,0.1273615556785637,-0.15144353732083674,0.16215471754198416,-1.0195673310298974,-0.9102185557633242,0
0.09671971605220976,0.48686405337781485,0.5135128587221564,0.9034326208738611,0.11496716681977476,-0.11148344635687858,0.19373614869484182,-1.1858000794649641,-1.1858437913381015,0
0.09213801390438589,0.4996102358012438,0.5566134980567624,0.8776860461100043,0.12742595999762596,-0.3003409214412331,0.28529396310655303,-0.7540059127298147,-1.0596901624429311,0
0.10766741130323125,0.49948343889828506,0.5109517157854498,0.9522357741671339,0.1433455890962741,-0.10667669758315931,-0.03783997633019401,-0.9615079499217214,-0.6565637501091337,0
0.09155459924690694,0.49602327528748935,0.5038154392191659,0.8925297265152339,0.11739550282797627,-0.21706390400389033,0.23749311941606188,-0.9130476805477921,-0.9558550399608432,0
