ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.09956989247311827,0.49948582177941897,0.5072109431245501,0.6806127431363272,0.14134814995725975,-0.11855949979363622,-0.16884452894561458,-0.669054887362388,-0.967622920737873,1
0.07394898028887388,0.48329059555368614,0.41794194360525105,0.7526400531644365,0.12895753917831426,0.3004857660247043,-0.13529016001764158,-0.4792868923545037,-0.8443300506690745,1
0.06928824052711137,0.512204767329674,0.5009189273590524,0.6900239217405278,0.10257837930443721,-0.05761762259444738,-0.09227085857199645,-0.4727491314755068,-0.7742259445677098,1
0.08312020460358056,0.5102717391304348,0.4611809954751131,0.6122094678353591,0.13225494684368483,-0.02031466049355812,-0.1641089439849357,-0.6963677979945375,-0.9145928933776952,1
0.0567293531211057,0.4801509960334224,0.40183378283090826,0.6886955649380349,0.09541162040179582,-0.09279681629481953,-0.00355681213559774,-0.5369884798191826,-0.8925132446436304,1
0.05578100546388073,0.593516311204741,0.4872965585310535,0.8204245242811132,0.07481109425402484,-0.010215753479059621,-0.5267864734979362,-0.9767218569065821,-0.964005747857656,0
0.059851309833720306,0.6111744806732413,0.5264161185055758,0.8246145747441352,0.07676169134400637,-0.10581670977290411,-0.6616116943176409,-1.0020826897565522,-0.8962847611159765,0
0.05327985089745148,0.5836372691315218,0.49476325250932873,0.6932106395255978,0.0752497424913755,0.009047283880910893,-0.5409672400311653,-0.9736608243208584,-0.8905375954238579,0
0.06192695367053252,0.545665025119228,0.49368367646513905,0.7120908807437848,0.08726669875394406,0.022469386387173645,-0.35500067135100816,-0.8924872384947888,-1.0466028961646308,0
0.06411780846977042,0.5539804472483018,0.49013969077454156,0.7773330450795823,0.08740327844805457,-0.02387306463361903,-0.3827393687430516,-1.1953103456786331,-1.01732823005037,0
