ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.0816606040564374,0.45073371787887695,0.43030205314145514,0.775241975126415,0.12286979525156111,0.1381227993418501,0.05133796114977663,-0.7053165375954307,-0.8719069020715833,1
0.07874926022890273,0.4357573898734063,0.42498177977227264,0.7429975818355613,0.11959357303079811,0.07807863782334454,0.14616665501273665,-0.5609066828906459,-0.9306489801790385,1
0.08525139559622318,0.45289420955011306,0.41981587675050575,0.7872661981223171,0.13392586458048344,0.2176362338198427,0.157964613662524,-0.133351652637979,-0.7606762937661098,1
0.07757936507936508,0.5022026549750335,0.4325581515818888,0.7037890492867837,0.12270901330655284,0.31693339968561823,-0.11794281757042116,-0.5380784936238632,-0.7290959158943715,1
0.0899026607688025,0.4408970574720897,0.5399245122951272,0.8513430438336617,0.1290139905266531,-0.18251105159680092,0.2986851878297973,-0.7754317220720259,-0.6402292724437975,1
0.11695488721804512,0.5078771180603389,0.5845662251095434,0.6833119312472653,0.18232432749223465,-0.7939896774221338,-0.2493202175074661,0.22365612202474017,-0.8671576776481467,0
0.11497241922773838,0.4969842357779301,0.4909925675314385,0.7551914692066506,0.1819769254755223,-0.1150614889261652,-0.17844145965484395,-0.3980691362242599,-0.8357112748214313,0
0.08006736068585425,0.5273006899991687,0.49957450246411544,0.8205156910825961,0.17955232079099148,-0.14058464091804243,-0.36559316197235997,-0.0016727793403368274,0.01041891435018405,0
0.09142591948021812,0.5515021705675632,0.46877440452948066,0.6898257836742763,0.1875185912308882,1.696405326347242e-05,-0.5539575185984675,-0.13941487239768602,0.20631418709987326,0
0.1068718307396398,0.5782037623280165,0.5405267094437665,0.8529760089172813,0.1915146957448142,-0.5841037180402313,-0.43864029676432287,0.2578131051091437,-0.5486441554656736,0
