ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.08611190272632278,0.5743290792551876,0.5763616648356908,0.9705603972916357,0.10768591114278926,-0.30777354000628077,-0.5531649590452486,-1.3299473329689517,-0.05529838592632963,1
0.06643668182129721,0.5254914445939205,0.5410717298612759,0.9667943267371065,0.08774100111637449,-0.27904479247589437,-0.03124160760429443,-1.3443733128907271,0.21635871684016017,1
0.08025101513473606,0.5224181889867262,0.538818881353273,0.9455324858706454,0.09833010692381453,-0.14418106511574227,-0.324364931332532,-1.4102498814207294,-0.5016050036433293,1
0.08009146341463415,0.5121011169190489,0.5598848496383707,0.9630728857883468,0.10517676262161188,-0.29810223269313285,0.025310408506168506,-1.3088153689667898,-0.13150764424836137,1
0.06533477321814254,0.5681865843080062,0.5449617506535306,0.960618498979897,0.09893228164678723,-0.30408602578002086,-0.6913491856628324,-1.2804240582781805,0.5437814503523755,1
0.09933953269865833,0.47377907975207606,0.5081332406494595,0.9117436192065016,0.15117330417595357,-0.0939900088563851,0.01423465594725616,-1.4570774139836178,-0.3127633567849828,0
0.10489321998755961,0.4695468583029328,0.5144508475206242,0.8858375061169717,0.1574835014319512,-0.14559692194274984,0.08525782525744192,-1.5167098311031824,-0.2253598975651543,0
0.11244736842105263,0.4426190290454273,0.5429684452765426,0.9005609751926316,0.1705765725006986,-0.21795041041524826,0.346358756787723,-1.4031151361941159,-0.4060550870350146,0
0.11520191595215412,0.4762373367415638,0.5503153845428574,0.8791520865191399,0.16449394471839635,-0.30994607337671015,0.20746693149293494,-1.4478866276987,-0.3561655498519585,0
0.12796897192177428,0.4706261798381665,0.5568507069395954,0.910235127708229,0.17700305255840662,-0.17467240454695296,0.015229909111111162,-1.3935591713424853,-0.23167067595726554,0
