ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.6833417127534774,0.5054532268319822,0.6514362562456478,0.6693853657119805,0.8120892252539335,-0.195286356235957,-0.024721476797638836,-0.792605441324647,-1.157940050129896,1
0.17102862586176276,0.4540687442149419,0.6158089862588207,0.6525365845674125,0.2263703387114008,-0.6911843468803074,-0.03090014316093556,-0.8346335561506848,-0.5043226967938623,1
0.15415821501014199,0.5465150774815022,0.5792557446522676,0.7380324323673271,0.22381635581061693,-0.4662270704296814,-0.39295762279751734,-1.0929422488347764,-0.5144393981443924,1
0.1531156462585034,0.5167734767623061,0.5441762928736449,0.8981360963089007,0.20672299779573844,-0.375278365759418,-0.14432594358856965,-1.178856126968144,-0.36336753698924174,1
0.5138225803407998,0.5532105680846022,0.7044514779712916,0.4242134711508814,0.6103788388253755,-0.8392722253939199,-0.1103805093073633,0.5622079525285586,-1.0490005614970497,1
0.1412270128264565,0.47849476955398956,0.5879099114487966,0.90778892868544,0.20152064424510244,-0.48183574149093505,0.11420445415783713,-1.0099156829694562,-0.7708072264013475,0
0.16426348218255732,0.5089914496273255,0.5704017352216694,0.9040485348570649,0.21136948792349503,-0.39533503154979827,-0.18018825917994138,-0.9799399666985562,-0.7065557890349679,0
0.1442685121441598,0.5082635935293951,0.5824855176033504,0.9041823511291878,0.19311370589970858,-0.47149184805844885,-0.12690220906886282,-1.0385524656611007,-0.6732078631143747,0
0.1364055549528046,0.44668190122290713,0.591066139381713,0.8752598863293893,0.19304256033779568,-0.5548638918668993,0.17866031150303224,-0.7821501016508488,-0.7358947373306819,0
0.14828838294230953,0.4850237003307518,0.55049999493187,0.8432642107351229,0.19922320616108485,-0.35985708033160696,-0.12851385909970736,-0.9130075416482586,-0.6088285043405208,0
