ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.10951354995676325,0.3834138061258183,0.5427373304782298,0.8835384479505665,0.1383140202139869,0.06707400228264783,-0.05886460534229256,-1.3351377754071534,-0.2233962073760325,1
0.11393557066707366,0.4759282792991425,0.4920431172895775,0.9188234517160909,0.13041818452400208,-0.09562160576308774,-0.2014598723181465,-1.4413125931669275,-0.3793801545805766,1
0.12585571649557023,0.5013341034579972,0.4466804885338803,0.9288212179531082,0.15061189870350175,0.17219777313277998,-0.3894582891745053,-1.3566017017495213,-0.2316313342651699,1
0.14841822208161973,0.47232614375962395,0.49152155909526013,0.8954068590147793,0.16962440267793116,-0.05740907613733513,-0.24508408603564422,-1.4413936005019756,-0.43842732572990073,1
0.412709038096035,0.5588352663276591,0.2558455475875452,0.7711369902101278,0.48957772042766795,1.298460144592218,-0.23189132118024905,1.2924981583548636,-0.9279483519692602,1
0.07641467727674624,0.46765592665939787,0.4948006543445084,0.914312306264634,0.10169740828994205,-0.06758553180665683,-0.30833847572762946,-1.3128150827008944,0.2892579316491011,0
0.07706044135090395,0.4794913968327662,0.5111974588882003,0.9159932899534482,0.11704844681145934,-0.00862890393752261,-0.5009645788185282,-1.3620174282036843,-0.15739775688501467,0
0.10513746505125815,0.49663132422708317,0.5363461106535898,0.864546747149898,0.13034373194685153,-0.052709652063652905,-0.4806685564105739,-1.2335557583670744,-0.8331831285558975,0
0.08699176852082814,0.5260060473254174,0.516702037351443,0.8629258622437295,0.1147463447736947,0.02111044662317916,-0.6824345901654166,-1.322329290597334,-0.39806200540982584,0
0.11918694179242377,0.4504792054408516,0.49664672070378535,0.7881614812749831,0.15053345187819517,0.048047741577640475,-0.22475723535855144,-1.181570813115975,-0.45293987415561965,0
